,instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area,worth_per_sqft
6896,09/19/2017,163339.24819398765,Completed,Building,Villa,Al Barsha South Fourth,113.34,1441.14388736534
6897,09/20/2017,127942.59367877111,Completed,Unit,Flat,Marsa Dubai,123.15,1038.916716839392
6898,09/20/2017,94586.19486372311,Completed,Unit,Flat,Marsa Dubai,84.54,1118.8336274393553
6902,10/23/2017,170763.75947553254,Completed,Building,Villa,Al Barsha South Fourth,164.51,1038.014464017583
6903,10/24/2017,80009.35488421476,Completed,Unit,Flat,Marsa Dubai,83.43,958.999818820745
6904,07/28/2016,207851.27219000808,Completed,Unit,Flat,Marsa Dubai,173.39,1198.7500558856225
6905,08/21/2016,32126.454276147273,Completed,Unit,Flat,Al Warsan First,64.85,495.3963650909372
6906,08/29/2016,154207.24780791305,Completed,Unit,Flat,Al Thanyah Fifth,192.96,799.1669144274101
6908,09/27/2016,103396.56542108116,Completed,Unit,Office,Business Bay,122.99,840.6908319463466
6909,09/28/2016,44322.550468115434,Completed,Unit,Flat,Nad Al Shiba,79.23,559.4162623768198
6910,09/28/2016,47516.79795677449,Completed,Unit,Flat,Nad Al Shiba,84.94,559.4160343392335
6913,10/23/2016,71248.87704266867,Completed,Unit,Flat,Al Thanyah Third,68.58,1038.9162590065423
6916,11/13/2016,670173.5108286497,Completed,Unit,Flat,Burj Khalifa,239.6,2797.0513807539637
6917,11/20/2016,65218.39199934665,Completed,Unit,Office,Al Thanyah Fifth,102.01,639.3333202563146
6920,12/13/2016,157584.80648011345,Completed,Unit,Office,Trade Center First,131.37,1199.5494137178462
6921,01/15/2017,117679.46899895315,Completed,Unit,Flat,Al Thanyah Third,89.19,1319.4244758263612
6922,01/25/2017,213377.55867220042,Completed,Unit,Flat,Trade Center Second,178.0,1198.7503296191035
6923,01/24/2017,101789.82693464204,Completed,Unit,Office,Business Bay,127.37,799.166420151072
6924,01/24/2017,73355.50787369421,Completed,Unit,Office,Business Bay,91.79,799.166661659159
6927,02/13/2017,128420.50946996415,Completed,Unit,Flat,Marsa Dubai,123.61,1038.9168309195384
6930,03/19/2017,133641.20306780806,Completed,Building,Villa,Saih Shuaib 2,136.95,975.839379830654
6931,03/22/2017,27419.388368760625,Completed,Unit,Flat,Me'Aisem First,34.31,799.1660847787998
6932,03/30/2017,58163.324399171426,Completed,Unit,Flat,Al Hebiah Fourth,72.78,799.1663149102972
6934,04/19/2017,141991.92213172567,Completed,Unit,Flat,Marsa Dubai,77.25,1838.083134391271
6935,04/30/2017,105873.605119943,Completed,Unit,Flat,Marsa Dubai,66.24,1598.3334106271589
6939,06/20/2017,46127.89463133589,Completed,Unit,Flat,Al Hebiah Fifth,72.15,639.3332589235744
6940,06/20/2017,82905.50824491978,Completed,Unit,Flat,Marsa Dubai,86.45,958.9995170031206
6943,07/16/2017,171132.2379704356,Completed,Unit,Flat,Marsa Dubai,178.3,959.7994277646417
6944,07/26/2017,90114.8571895255,Completed,Unit,Flat,Marsa Dubai,66.33,1358.58370555594
6949,09/18/2017,66820.60153390403,Completed,Unit,Flat,Marsa Dubai,63.45,1053.12216759502
6950,09/20/2017,94407.18989672505,Completed,Unit,Flat,Marsa Dubai,84.38,1118.833727147725
6951,09/25/2017,288040.52298257465,Completed,Unit,Flat,Al Jadaf,163.83,1758.167142663582
6952,09/27/2017,98465.35351810466,Completed,Unit,Flat,Business Bay,82.14,1198.7503471890025
6953,07/28/2016,155969.38131547492,Completed,Unit,Flat,Marsa Dubai,130.11,1198.7501446120582
6956,08/28/2016,126076.5170132676,Completed,Unit,Flat,Burj Khalifa,78.88,1598.3331264359483
6957,08/29/2016,98038.59260964146,Completed,Unit,Flat,Al Thanyah Fifth,102.23,959.0002211644475
6958,08/29/2016,50043.804616561116,Completed,Unit,Flat,Marsa Dubai,31.31,1598.3329484688954
6960,09/18/2016,450768.5111627527,Completed,Unit,Flat,Burj Khalifa,626.72,719.2502411966311
6961,09/21/2016,177114.5379355404,Completed,Unit,Flat,Marsa Dubai,170.48,1038.9168109780644
6962,09/27/2016,151408.94950589875,Completed,Unit,Office,Business Bay,169.05,895.6459598101079
6963,09/27/2016,132952.57964644476,Completed,Unit,Office,Business Bay,123.0,1080.9152816784126
6969,11/23/2016,75057.72557521402,Completed,Unit,Flat,Al Hebiah First,93.92,799.1665840631816
6970,11/29/2016,68988.03911232544,Completed,Unit,Flat,Business Bay,57.55,1198.7495936112152
6972,01/15/2017,115271.77423546095,Completed,Unit,Flat,Dubai Investment Park Second,144.26,799.0556927454662
6973,01/22/2017,26622.58981802523,Completed,Unit,Flat,Hessyan First,47.59,559.4156297126545
6974,01/25/2017,61056.28522002539,Completed,Unit,Flat,Al Hebiah Fourth,76.4,799.1660369113271
6976,02/13/2017,61938.61414072419,Completed,Unit,Flat,Wadi Al Safa 2,110.72,559.4166739588528
6977,02/28/2017,128503.58975120464,Completed,Unit,Flat,Al Thanyah Third,123.69,1038.9165635961244
6978,03/22/2017,27115.72585734544,Completed,Unit,Flat,Me'Aisem First,33.93,799.1666919347315
6979,04/20/2017,47554.36598385911,Completed,Unit,Flat,Nadd Hessa,79.34,599.3744137113575
6980,04/25/2017,192324.6144822517,Completed,Unit,Flat,Palm Jumeirah,198.97,966.6010679110001
6982,05/21/2017,92083.16937537587,Completed,Unit,Office,Al Thanyah Fifth,144.03,639.3332595665894
6983,06/29/2017,59713.71084498363,Completed,Unit,Flat,Al Hebiah Fifth,93.4,639.3330925587112
6985,07/13/2017,210719.28665295607,Completed,Unit,Flat,Palm Jumeirah,202.65,1039.8188337180165
6986,07/23/2017,126530.45163302126,Completed,Unit,Flat,Jabal Ali First,175.92,719.2499524387293
6987,07/24/2017,83174.05281797326,Completed,Unit,Flat,Al Thanyah Third,74.34,1118.8331022057205
6988,07/27/2017,50455.34527689715,Completed,Unit,Flat,Al Hebiah Fifth,70.15,719.2493981025965
6990,08/20/2017,79302.09593953477,Completed,Unit,Office,Burj Khalifa,90.21,879.0832051827379
6993,09/17/2017,27470.691741716102,Completed,Unit,Flat,Al Barsha South Fifth,43.26,635.0136787266783
6994,09/18/2017,486476.84666156856,Completed,Unit,Hotel Apartment,Burj Khalifa,202.91,2397.500599583897
6995,09/19/2017,26231.83778927752,Completed,Unit,Flat,Warsan Fourth,41.03,639.3331169699615
6996,09/27/2017,132011.1516159449,Completed,Unit,Flat,Burj Khalifa,117.99,1118.833389405415
6999,10/15/2017,47849.26757196208,Completed,Unit,Flat,Al Hebiah Fifth,70.44,679.2911353203021
7000,10/18/2017,53512.16506173481,Completed,Unit,Flat,Al Thanyah Fifth,44.64,1198.7492173327691
7001,10/24/2017,81461.4408006593,Completed,Unit,Flat,Marsa Dubai,78.41,1038.9164749478293
7002,10/29/2017,33138.192428483395,Completed,Unit,Flat,Al Warsan First,69.11,479.49923930666176
7003,10/29/2017,376340.4583893265,Completed,Unit,Flat,Marsa Dubai,392.43,959.0002252359058
7004,10/30/2017,105782.50636651843,Completed,Unit,Flat,Marsa Dubai,101.82,1038.9167783001221
7005,07/13/2016,142497.82833045014,Completed,Unit,Flat,Al Thanyah Fifth,148.59,959.0001233626094
7007,08/22/2016,80851.66568910601,Completed,Unit,Office,Al Thanyah Fifth,101.17,799.1664098952853
7008,08/22/2016,153571.8581324384,Completed,Unit,Flat,Al Thanyah Third,128.11,1198.749965907723
7009,08/25/2016,497721.1205072426,Completed,Unit,Office,Marsa Dubai,346.0,1438.5003482868283
7011,09/28/2016,44322.550468115434,Completed,Unit,Flat,Nad Al Shiba,79.23,559.4162623768198
7013,10/18/2016,78375.88815716206,Completed,Unit,Flat,Al Thanyah Third,75.44,1038.9168631649266
7016,11/13/2016,37771.75567418275,Completed,Unit,Flat,Al Warsan First,67.52,559.4158127100526
7017,11/21/2016,157403.8711401822,Completed,Unit,Flat,Burj Khalifa,98.48,1598.3333787589581
7022,01/25/2017,94101.89399282791,Completed,Unit,Office,Al Thanyah Fifth,117.75,799.1668279645683
7023,02/13/2017,22336.716435640625,Completed,Unit,Flat,Al Warsan First,43.0,519.4585217590843
7024,02/20/2017,179306.62489141655,Completed,Unit,Flat,Palm Jumeirah,172.59,1038.9166515523295
7026,03/14/2017,96401.04240138392,Completed,Unit,Flat,Al Barsha South Fourth,134.03,719.2497381286572
7027,03/19/2017,169752.61528409892,Completed,Unit,Flat,Marsa Dubai,194.52,872.6743537122092
7029,03/20/2017,98777.03450170392,Completed,Unit,Flat,Burj Khalifa,82.4,1198.750418709999
7030,03/20/2017,66573.73653379266,Completed,Unit,Flat,Al Thanyah Third,69.42,958.9993738662151
7031,03/20/2017,50666.79535819555,Completed,Unit,Hotel Apartment,Business Bay,39.6,1279.4645292473624
7032,03/27/2017,49340.554907973186,Completed,Unit,Flat,Al Hebiah Fourth,61.74,799.1667461608873
7033,03/28/2017,190975.28380194373,Completed,Unit,Flat,Palm Jumeirah,199.14,959.0001195236705
7034,03/29/2017,33261.29082553141,Completed,Unit,Flat,Al Hebiah Fourth,41.62,799.166045784032
7036,04/24/2017,61222.52002761918,Completed,Unit,Office,Nad Al Shiba,127.68,479.4996869331076
7037,04/24/2017,161775.20064741737,Completed,Unit,Flat,Marsa Dubai,183.86,879.8825228294211
7038,04/25/2017,208375.5911767108,Completed,Unit,Flat,Palm Jumeirah,200.38,1039.9021418141072
7040,07/24/2017,103878.86167393031,Completed,Unit,Office,Al Thanyah Fifth,108.32,958.9998308154571
7041,08/17/2017,49228.667522960306,Completed,Unit,Flat,Jabal Ali,77.0,639.33334445403
7042,08/23/2017,135405.19270319032,Completed,Unit,Flat,Al Thanyah Fifth,154.03,879.0832480892703
7044,09/17/2017,176788.45340005495,Completed,Unit,Office,Al Thanyah Fifth,276.52,639.3333335746238
7045,09/27/2017,519634.3428193839,Completed,Unit,Flat,Burj Khalifa,216.74,2397.5008896345107
7048,10/15/2017,63445.86417599062,Completed,Unit,Flat,Al Hebiah Fifth,93.4,679.2919076658524
7049,10/15/2017,80229.93711438945,Completed,Unit,Flat,Wadi Al Safa 3,125.49,639.3333103385884
7050,10/17/2017,155914.73691244275,Completed,Building,Villa,Al Yelayiss 2,254.94,611.5742406544393
7051,10/17/2017,156604.69674583673,Completed,Unit,Flat,Marsa Dubai,170.4,919.0416475694643
7052,07/13/2016,83240.42794883027,Completed,Unit,Office,Al Thanyah Fifth,122.54,679.2918879454078
7055,08/29/2016,93368.20378798567,Completed,Unit,Office,Burj Khalifa,97.36,958.999628060658
7056,09/21/2016,114490.19593285273,Completed,Unit,Flat,Marsa Dubai,79.59,1438.4997604328776
7058,10/23/2016,69108.68742065055,Completed,Unit,Flat,Me'Aisem First,107.96,640.1323399467447
7060,11/13/2016,157345.29174617084,Completed,Unit,Flat,Al Thanyah Fifth,196.69,799.9658942812082
7061,11/14/2016,88333.49419774444,Completed,Unit,Flat,Al Thanyah Fifth,92.11,959.0000455731673
7062,11/22/2016,100327.42094751612,Completed,Unit,Office,Al Thanyah Fifth,125.54,799.1669662857744
7063,11/23/2016,77770.71624260333,Completed,Unit,Flat,Al Thanyah Fifth,74.8,1039.7154577888145
7064,11/23/2016,196865.81680760864,Completed,Unit,Office,Al Thanyah Fifth,144.82,1359.382798008622
7065,12/14/2016,62798.52103735272,Completed,Unit,Flat,Al Hebiah Fourth,78.58,799.1667222875124
7066,12/18/2016,371225.5640772446,Completed,Building,Villa,Al Thanyah Third,428.68,865.973602867511
7067,12/20/2016,126216.69178626317,Completed,Unit,Flat,Marsa Dubai,115.3,1094.6807613726207
7069,01/26/2017,158702.56665355002,Completed,Unit,Office,Al Thanyah Fifth,220.65,719.2502454273738
7072,01/18/2017,132011.1516159449,Completed,Unit,Flat,Burj Khalifa,117.99,1118.833389405415
7073,01/24/2017,56517.08751271448,Completed,Unit,Flat,Marsa Dubai,70.72,799.1669614354423
7075,02/28/2017,137560.6025733356,Completed,Unit,Flat,Marsa Dubai,122.95,1118.8336931544172
7079,03/14/2017,132365.96901008993,Completed,Unit,Flat,Marsa Dubai,110.42,1198.7499457533954
7080,03/14/2017,96031.89570046552,Completed,Unit,Flat,Marsa Dubai,80.11,1198.7504144359696
7081,03/16/2017,26971.838828709104,Completed,Unit,Flat,Al Warsan First,45.0,599.3741961935357
7084,07/13/2017,96541.36566460512,Completed,Unit,Flat,Marsa Dubai,69.03,1398.5421652123007
7085,07/23/2017,96518.6466600836,Completed,Unit,Flat,Marsa Dubai,115.96,832.3443140745395
7086,07/30/2017,120890.71861844695,Completed,Unit,Flat,Business Bay,131.54,919.0414977835408
7087,07/31/2017,245504.0871934605,Completed,Unit,Office,Business Bay,204.8,1198.7504257493188
7091,09/20/2017,193037.2933201672,Completed,Building,Villa,Mirdif,222.72,866.7263529102335
7092,09/20/2017,94407.18989672505,Completed,Unit,Flat,Marsa Dubai,84.38,1118.833727147725
7093,09/24/2017,97859.58764264343,Completed,Unit,Office,Business Bay,111.32,879.0836115939942
7104,10/15/2017,65627.55681607258,Completed,Unit,Flat,Nad Al Shiba,102.65,639.33323737041
7105,10/18/2017,185862.24561768223,Completed,Unit,Flat,Marsa Dubai,178.9,1038.9169682374636
7106,10/18/2017,127211.35356265174,Completed,Unit,Flat,Marsa Dubai,79.59,1598.333378095888
7107,07/27/2016,41721.29869551337,Completed,Unit,Flat,Nadd Hessa,74.58,559.4167162176639
7108,08/25/2016,70643.11116720742,Completed,Unit,Office,Burj Khalifa,80.36,879.0830160180117
7109,08/28/2016,36294.94613517065,Completed,Unit,Flat,Wadi Al Safa 2,64.88,559.4165557208794
7110,09/18/2016,38436.69490455791,Completed,Unit,Flat,Al Barsha South Fourth,40.08,958.9993738662154
7111,09/21/2016,43243.69473379415,Completed,Unit,Flat,Al Thanyah Fifth,31.83,1358.5829322586917
7113,10/16/2016,131970.39104900922,Completed,Unit,Flat,Burj Khalifa,167.58,787.5068089808403
7114,10/16/2016,35745.08682965944,Completed,Unit,Flat,Al Warsan First,55.91,639.3326208130825
7116,11/17/2016,28229.84802025407,Completed,Unit,Flat,Al Safouh First,43.84,643.9290150605399
7117,11/21/2016,135874.34757107115,Completed,Unit,Flat,Burj Khalifa,85.01,1598.3336968717933
7118,11/22/2016,134092.16788304911,Completed,Unit,Flat,Business Bay,95.88,1398.541592438977
7119,11/29/2016,130729.08700784772,Completed,Unit,Flat,Marsa Dubai,81.75,1599.132562787128
7120,12/28/2016,185612.7820386223,Completed,Unit,Hotel Apartment,Burj Khalifa,84.08,2207.573525673434
7123,01/24/2017,102085.54521898596,Completed,Unit,Office,Business Bay,127.74,799.1666292389696
7124,01/24/2017,73203.67661798661,Completed,Unit,Office,Business Bay,91.6,799.1667753055307
7127,02/21/2017,154476.53483209468,Completed,Unit,Flat,Al Thanyah Fifth,148.69,1038.916772022965
7131,06/21/2017,363801.05279569974,Completed,Building,Villa,Dubai Investment Park First,785.06,463.4054120649374
7137,08/20/2017,207886.315883257,Completed,Unit,Flat,Palm Jumeirah,144.07,1442.953535665003
7139,09/20/2017,94407.18989672505,Completed,Unit,Flat,Marsa Dubai,84.38,1118.833727147725
7140,09/20/2017,130321.70407382934,Completed,Unit,Flat,Marsa Dubai,125.44,1038.9166459967264
7141,09/24/2017,39425.639807259686,Completed,Unit,Office,Al Thanyah Fifth,51.93,759.2073908580721
7142,10/15/2017,63459.45103163584,Completed,Unit,Flat,Al Hebiah Fifth,93.42,679.2919185574378
7143,10/24/2017,122202.55551678312,Completed,Unit,Flat,Marsa Dubai,122.33,998.9581910960771
7144,10/30/2017,152305.23650780687,Completed,Unit,Flat,Burj Khalifa,146.6,1038.9170293847671
7147,07/18/2016,209023.67676647686,Completed,Unit,Flat,Burj Khalifa,108.98,1918.0003373690297
7148,07/20/2016,129928.94742703561,Completed,Building,Villa,Al Thanayah Fourth,151.61,856.9945744148513
7149,07/25/2016,111367.66922317339,Completed,Unit,Flat,Palm Jumeirah,74.49,1495.0687236296603
7151,08/17/2016,69896.72504807371,Completed,Unit,Office,Al Thanyah Fifth,97.18,719.250103396519
7152,08/21/2016,91577.33742176421,Completed,Unit,Flat,Dubai Investment Park Second,143.29,639.1048741835733
7153,08/29/2016,83106.9352359881,Completed,Unit,Flat,Al Barsha South Fourth,129.99,639.3332966842687
7154,09/18/2016,28737.981572363,Completed,Unit,Flat,Al Hebiah Fourth,35.96,799.1652272625973
7156,10/20/2016,132339.61199504044,Completed,Unit,Flat,Al Hebiah Fourth,194.82,679.2917154041702
7159,12/14/2016,57539.96243197292,Completed,Unit,Flat,Jabal Ali,90.0,639.3329159108102
7160,12/21/2016,167021.43456406984,Completed,Unit,Flat,Burj Khalifa,112.97,1478.458303656456
7161,12/22/2016,151151.9871704445,Completed,Unit,Office,Business Bay,145.49,1038.9166758570657
7162,12/22/2016,175606.91667470988,Completed,Unit,Office,Business Bay,175.79,998.9585111480169
7166,02/20/2017,149057.75527325916,Completed,Unit,Flat,Marsa Dubai,116.5,1279.4657105000786
7167,02/20/2017,225080.51882484838,Completed,Unit,Flat,Burj Khalifa,128.02,1758.1668397504168
7168,02/26/2017,46774.42107373282,Completed,Unit,Flat,Wadi Al Safa 5,78.29,597.4507737097051
7169,02/28/2017,26967.087141488915,Completed,Unit,Flat,Al Warsan First,42.18,639.3335026431702
7172,05/14/2017,148490.22563089782,Completed,Building,Villa,Al Thanayah Fourth,236.98,626.5939135407959
7175,07/16/2017,236249.73086146606,Completed,Unit,Flat,Burj Khalifa,295.62,799.1669401984509
7177,09/24/2017,34376.897890696346,Completed,Unit,Flat,Wadi Al Safa 2,53.77,639.3323022260804
7178,09/27/2017,519634.3428193839,Completed,Unit,Flat,Burj Khalifa,216.74,2397.5008896345107
7179,10/15/2017,49010.90660707259,Completed,Unit,Flat,Al Hebiah Fifth,72.15,679.2918448658709
7180,10/16/2017,86242.90031108703,Completed,Unit,Flat,Burj Khalifa,89.93,959.0003370520074
7181,10/25/2017,85396.58027010372,Completed,Unit,Flat,Business Bay,94.82,900.6178050000393
7182,10/25/2017,54058.83182739496,Completed,Unit,Flat,Business Bay,59.43,909.6219388759038
7183,10/29/2017,352379.03614994546,Completed,Unit,Flat,Marsa Dubai,232.07,1518.4170127545374
7184,10/29/2017,47366.60009354885,Completed,Unit,Office,Al Thanyah Fifth,59.27,799.166527645501
7185,10/30/2017,192164.4677739088,Completed,Unit,Flat,Palm Jumeirah,200.76,957.1850357337559
7186,10/30/2017,146822.90313240132,Completed,Unit,Flat,Al Thanyah Fifth,183.72,799.1666837165324
7187,10/30/2017,253799.4194032178,Completed,Unit,Flat,Palm Jumeirah,158.79,1598.333770408828
7188,10/31/2017,282606.1519500479,Completed,Unit,Flat,Trade Center Second,272.02,1038.916814756444
7189,08/30/2016,23375.628299267202,Completed,Unit,Flat,Al Warsan First,45.0,519.4584066503822
7191,10/16/2016,76000.71275308303,Completed,Unit,Flat,Al Thanyah Fifth,79.25,958.9995300073568
7194,11/23/2016,135897.51204626955,Completed,Unit,Flat,Al Thanyah Fifth,154.59,879.0834597727508
7195,11/29/2016,212344.21519203502,Completed,Unit,Flat,Burj Khalifa,204.39,1038.9168510789914
7196,11/29/2016,64528.72914640394,Completed,Unit,Flat,Wadi Al Safa 5,115.35,559.4168109787945
7198,12/19/2016,390117.8269940381,Completed,Unit,Flat,Al Jadaf,187.68,2078.6329230287624
7201,02/14/2017,213916.94941680465,Completed,Unit,Flat,Palm Jumeirah,178.45,1198.7500667795161
7203,03/29/2017,33564.9533369466,Completed,Unit,Flat,Al Hebiah Fourth,42.0,799.1655556415857
7207,03/29/2017,355842.8676432374,Completed,Unit,Office,Business Bay,342.25,1039.7161947209274
7208,04/18/2017,63182.07129015733,Completed,Unit,Office,Al Thanyah Fifth,79.06,799.1660927163841
7209,04/24/2017,19595.141399817356,Completed,Unit,Flat,Al Warsan First,44.5,440.3402561756709
7210,04/27/2017,141685.06708045944,Completed,Unit,Flat,Al Thanyah Fifth,196.99,719.2500486342425
7214,07/24/2017,117549.4658064133,Completed,Unit,Flat,Marsa Dubai,147.09,799.166944091463
7215,07/25/2017,113265.89402252597,Completed,Unit,Office,Al Thanyah Fifth,141.73,799.1666832888308
7216,07/25/2017,170763.75947553254,Completed,Building,Villa,Wadi Al Safa 6,217.04,786.7847377236111
7218,08/21/2017,262085.2482385347,Completed,Unit,Flat,Burj Khalifa,102.47,2557.6778397436783
7220,09/18/2017,154043.38884392937,Completed,Unit,Flat,Burj Khalifa,101.45,1518.4168441984166
7221,09/20/2017,130321.70407382934,Completed,Unit,Flat,Marsa Dubai,125.44,1038.9166459967264
7222,09/20/2017,127942.59367877111,Completed,Unit,Flat,Marsa Dubai,123.15,1038.916716839392
7223,09/24/2017,148490.22563089782,Completed,Building,Villa,Al Thanayah Fourth,234.53,633.1395797164449
7224,09/27/2017,87089.22035207032,Completed,Unit,Flat,Burj Khalifa,72.65,1198.7504521964254
7226,10/15/2017,51121.10120351328,Completed,Unit,Flat,Nad Al Shiba,79.96,639.333431759796
7227,10/23/2017,65878.5052973888,Completed,Unit,Office,Burj Khalifa,74.94,879.0833373016919
7228,10/23/2017,67551.9158951362,Completed,Unit,Flat,Al Thanyah Third,70.44,958.9993738662154
7229,07/14/2016,174476.01511630497,Completed,Unit,Flat,Burj Khalifa,98.14,1777.8277472621253
7230,07/17/2016,141065.71434935296,Completed,Building,Villa,Al Thanayah Fourth,254.91,553.3941953997605
7231,07/18/2016,42798.149811788644,Completed,Unit,Office,Al Hebiah First,82.39,519.4580630147912
